GeneID,Symbol,Description,baseMean,log2FoldChange,lfcSE,pvalue,padj
55739,NAXD,NAD(P)HX dehydratase,696.9014840731763,-0.009700366290127162,0.08928857076865204,0.8865335554508609,0.9665232946211294
79587,CARS2,"cysteinyl-tRNA synthetase 2, mitochondrial",781.9638943596493,-0.011179075676441495,0.08377429799618445,0.8689750261479674,0.9603161510555663
3621,ING1,inhibitor of growth family member 1,218.48651978180953,-0.011961777546655136,0.10274637664866905,0.8666322428035176,0.9598259767167537
283487,PRECSIT,p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript,143.40243740530383,-0.022075050221135036,0.11308975637243344,0.7550932163926936,0.9213211482915894
55608,ANKRD10,ankyrin repeat domain 10,2149.9690182595655,0.10465391429194248,0.14276524855872888,0.18917094776899684,0.5715688238089353
8874,ARHGEF7,Rho guanine nucleotide exchange factor 7,1083.7726312129553,0.0908912578269498,0.09726435269256399,0.2241915803585809,0.611779355811193
10426,TUBGCP3,tubulin gamma complex associated protein 3,404.165027495495,-0.10378937489687937,0.10964366847420028,0.1885376106147957,0.5707197483315772
23250,ATP11A,ATPase phospholipid transporting 11A,949.8873012877405,0.10505166843606749,0.09077258558393962,0.1493423286128174,0.5131516275115451
2159,F10,coagulation factor X,235.13790592269052,0.020034462503163656,0.12403978309607759,0.7588032960367925,0.9217380493069165
8858,PROZ,"protein Z, vitamin K dependent plasma glycoprotein",24.712338935335584,-0.006314002177278474,0.13682814032146423,0.8834040086260522,0.9650785644453702
55795,PCID2,PCI domain containing 2,1229.338805174913,-0.010636543659642467,0.08986567723392803,0.879070053388915,0.9635762953127535
8451,CUL4A,cullin 4A,2098.91434288171,-0.051064156912012736,0.07875026354486787,0.4394520611273587,0.7795488260631965
107984583,LOC107984583,NA,41.208460989471114,0.2563639420655959,0.5528233255677019,0.014442891205662887,0.13681320806208658
3916,LAMP1,lysosomal associated membrane protein 1,7838.803322748673,0.11943224997903147,0.10270234467056538,0.12470107647459752,0.4714402333625321
79774,GRTP1,growth hormone regulated TBC protein 1,577.6546357914489,-0.028541377237272743,0.09157014611098123,0.6868966643762464,0.897835236007172
